index,amount,price,"timestamp",type,id,buy_order_id,sell_order_id
1791,0.81806307,0.08099967,"2018-08-22 20:07:18",1,72787337,2038695674,2038695699
1792,0.18193693,0.08099963,"2018-08-22 20:07:18",1,72787340,2038695464,2038695699
1793,0.47129307,0.08099963,"2018-08-22 20:07:18",1,72787350,2038695464,2038695718
1794,0.624,0.08099963,"2018-08-22 20:07:19",1,72787353,2038695547,2038695718
1795,0.18170693,0.08099963,"2018-08-22 20:07:19",0,72787357,2038695787,2038695718
1796,0.00029307,0.08099963,"2018-08-22 20:07:20",1,72787374,2038695787,2038695950
1797,1.278,0.08099963,"2018-08-22 20:07:20",1,72787378,2038695855,2038695950
1798,1.97543303,0.0809868,"2018-08-22 20:07:22",1,72787388,2038695261,2038696080
1799,1,0.0809868,"2018-08-22 20:07:25",1,72787416,2038695261,2038696382
1800,1,0.0809868,"2018-08-22 20:07:29",1,72787468,2038695261,2038696718
1801,0.86029455,0.08099963,"2018-08-22 20:07:32",0,72787495,2038697034,2038696240
1802,0.02,0.081,"2018-08-22 20:07:32",0,72787497,2038697034,2038587486
1803,1,0.0809868,"2018-08-22 20:07:39",1,72787609,2038695261,2038697684
1804,1,0.0810875,"2018-08-22 20:07:47",1,72787705,2038698183,2038698428
1805,13.151,0.0810875,"2018-08-22 20:07:48",1,72787707,2038698183,2038698455
1806,1.99802496,0.08107617,"2018-08-22 20:07:48",1,72787714,2038698485,2038698503
1807,1,0.08078982,"2018-08-22 20:07:51",1,72787733,2038698661,2038698744
1808,1,0.08098681,"2018-08-22 20:07:55",0,72787767,2038699081,2038699049
1809,4.2,0.0811584,"2018-08-22 20:07:56",1,72787781,2038699081,2038699220
1810,1,0.08078985,"2018-08-22 20:08:05",1,72787885,2038699542,2038699820
1811,1,0.08098681,"2018-08-22 20:08:13",0,72787985,2038700278,2038700207
1812,10.647,0.081202,"2018-08-22 20:08:32",1,72788236,2038701619,2038701743
1813,0.99802496,0.08106353,"2018-08-22 20:08:32",0,72788239,2038701746,2038701743
1814,1.9735632,0.081068,"2018-08-22 20:08:32",1,72788244,2038701778,2038701782
1815,1.9735632,0.08121622,"2018-08-22 20:08:46",1,72788348,2038702762,2038702860
1816,15.858,0.0812162,"2018-08-22 20:08:46",1,72788349,2038702731,2038702860
1817,1.30722712,0.08107956,"2018-08-22 20:08:48",0,72788364,2038703016,2038702951
1818,5.07,0.0812172,"2018-08-22 20:08:50",1,72788390,2038703050,2038703178
1819,2.66271296,0.08111216,"2018-08-22 20:08:50",0,72788395,2038703208,2038703178
1820,0.95265702,0.08121718,"2018-08-22 20:08:55",0,72788445,2038703713,2038703505
1821,0.95265702,0.08088299,"2018-08-22 20:28:43",1,72790886,2038787241,2038787454
1822,0.04734298,0.08088298,"2018-08-22 20:28:43",1,72790887,2038787259,2038787454
1823,1,0.080883,"2018-08-22 20:28:46",1,72790892,2038787532,2038787613
1824,1,0.080883,"2018-08-22 20:28:47",1,72790894,2038787554,2038787676
1825,1,0.080883,"2018-08-22 20:28:51",1,72790895,2038787554,2038787903
1826,0.26283321,0.08104001,"2018-08-22 20:30:30",1,72790994,2038794210,2038794298
1827,0.75173852,0.08106,"2018-08-22 20:30:51",1,72791011,2038795475,2038795702
1828,0.04959,0.08106001,"2018-08-22 20:31:09",1,72791019,2038795835,2038796957
1829,0.65,0.08104003,"2018-08-22 20:31:10",1,72791020,2038796094,2038796992
1830,2.3397976,0.08104002,"2018-08-22 20:31:10",1,72791021,2038795653,2038796992
1831,2.9897976,0.08104007,"2018-08-22 20:31:16",1,72791025,2038797108,2038797375
1832,0.24833,0.08104002,"2018-08-22 20:31:16",1,72791026,2038795803,2038797420
1833,2.179,0.08103372,"2018-08-22 20:31:19",0,72791029,2038797615,2038797486
1834,2.179,0.0810401,"2018-08-22 20:31:25",1,72791036,2038797953,2038798029
1835,0.22473,0.08104008,"2018-08-22 20:31:31",1,72791049,2038797920,2038798351
1836,4.618,0.08096065,"2018-08-22 20:35:16",1,72791234,2038811102,2038811956
1837,0.19073,0.08096063,"2018-08-22 20:35:16",1,72791236,2038810153,2038811956
1838,2,0.08096058,"2018-08-22 20:35:16",1,72791238,2038808074,2038811956
1839,3,0.08083943,"2018-08-22 20:43:17",1,72791823,2038844758,2038844791
1840,2,0.08103628,"2018-08-22 20:47:18",1,72792039,2038858475,2038858757
1841,2.9897976,0.08144106,"2018-08-22 20:48:58",0,72792097,2038864134,2038864104
1842,4.0102024,0.08144108,"2018-08-22 20:48:58",0,72792098,2038864134,2038864092
1843,0.7781288,0.08104108,"2018-08-22 21:16:54",1,72794348,2038978092,2038978153
1844,0.09861,0.08180459,"2018-08-22 22:06:31",1,72796616,2039155936,2039155948
1845,2.08539,0.08180458,"2018-08-22 22:06:31",0,72796619,2039155978,2039155948
1846,0.08984,0.08161553,"2018-08-22 22:07:15",1,72796784,2039157601,2039160062
1847,0.0747,0.08161219,"2018-08-22 22:07:19",0,72796790,2039160432,2039160420
1848,0.44160692,0.08151231,"2018-08-22 22:10:14",0,72797310,2039175132,2039175079
1849,1.38203196,0.08103199,"2018-08-22 22:22:59",1,72799429,2039235670,2039236847
1850,2,0.08163356,"2018-08-22 22:24:15",0,72799813,2039245001,2039244917
1851,0.14692,0.08178815,"2018-08-22 22:24:30",0,72799981,2039246924,2039246912
1852,0.07357569,0.08178819,"2018-08-22 22:24:30",0,72799982,2039246924,2039246399
1853,1.9,0.08149526,"2018-08-22 22:27:03",1,72801671,2039263371,2039263488
1854,0.80792302,0.08126308,"2018-08-22 22:27:18",0,72801827,2039265033,2039264966
1855,0.38193698,0.081363,"2018-08-22 22:27:22",1,72801879,2039265033,2039265478
1856,0.09571,0.08136301,"2018-08-22 22:27:23",1,72801887,2039265485,2039265517
1857,0.1,0.08184208,"2018-08-22 22:33:10",0,72803025,2039295732,2039295652
1858,0.4966888,0.08144177,"2018-08-22 22:34:40",1,72803220,2039303687,2039303691
1859,1.31777292,0.08144175,"2018-08-22 22:34:40",1,72803222,2039303650,2039303691
1860,0.10874,0.0814413,"2018-08-22 22:34:41",1,72803223,2039302333,2039303723
1861,0.54504,0.08144128,"2018-08-22 22:34:42",1,72803227,2039302299,2039303790
1862,0.54504,0.08141796,"2018-08-22 22:34:42",0,72803228,2039303805,2039303790
1863,0.10896,0.08144154,"2018-08-22 22:34:44",1,72803238,2039303842,2039303993
1864,1.5,0.08142679,"2018-08-23 00:29:17",1,72808521,2039744942,2039745268
1865,0.25,0.08183802,"2018-08-23 00:35:10",0,72808695,2039765820,2039765793
1866,0.09966,0.08132523,"2018-08-23 03:08:54",1,72812866,2040092297,2040222964
1867,0.01995,0.08119303,"2018-08-23 03:12:16",1,72812989,2040092308,2040233490
1868,0.58840132,0.08108811,"2018-08-23 03:13:36",1,72813059,2040236149,2040238780
1869,0.24530372,0.08113282,"2018-08-23 03:39:52",0,72813813,2040321957,2040321895
1870,2,0.08113,"2018-08-23 05:08:19",1,72815683,2040545959,2040546021
1871,0.2898,0.08132876,"2018-08-23 05:37:00",0,72816397,2040622413,2040622402
1872,0.236985,0.08132875,"2018-08-23 05:37:01",0,72816399,2040622487,2040622468
1873,0.258,0.08132874,"2018-08-23 05:37:02",0,72816405,2040622604,2040622599
1874,0.4953339,0.08122731,"2018-08-23 06:15:41",1,72817408,2040719194,2040740029
1875,0.08220296,0.08088483,"2018-08-23 07:09:17",0,72819042,2040896213,2040896199
1876,0.12384833,0.08054206,"2018-08-23 07:09:22",1,72819043,2039111335,2040896510
1877,0.56875095,0.08087142,"2018-08-23 07:09:24",0,72819044,2040896597,2040896596
1878,1.9998,0.081,"2018-08-23 10:52:35",1,72826191,2041428212,2041428231
1879,13,0.081,"2018-08-23 10:52:36",1,72826192,2041428212,2041428300
1880,12.935,0.081,"2018-08-23 10:52:37",1,72826193,2041428212,2041428301
1881,10,0.081,"2018-08-23 10:52:37",1,72826194,2041428212,2041428302
1882,1.9998,0.081,"2018-08-23 10:52:38",1,72826196,2041428212,2041428399
1883,6.73,0.081,"2018-08-23 10:52:40",1,72826198,2041428212,2041428524
1884,0.11785773,0.081,"2018-08-23 10:54:42",1,72826280,2041428212,2041432866
1885,0.39724625,0.081,"2018-08-23 10:55:53",1,72826304,2041428212,2041435331
1886,0.059,0.081,"2018-08-23 11:39:32",1,72827512,2041428212,2041528647
1887,0.76129602,0.081,"2018-08-23 11:42:23",1,72827665,2041428212,2041537540
1888,0.13409933,0.08055432,"2018-08-23 11:59:47",0,72828143,2041579419,2041579389
1889,0.2714,0.08040276,"2018-08-23 12:01:44",0,72828236,2041584852,2041584831
1890,0.16032546,0.08046132,"2018-08-23 12:10:06",0,72828528,2041605118,2041605114
1891,0.1017,0.08049136,"2018-08-23 12:11:56",0,72828553,2041610402,2041610378
1892,0.96025095,0.08072032,"2018-08-23 13:22:25",1,72830888,2041781329,2041784060
1893,3.98868339,0.08072032,"2018-08-23 13:22:25",0,72830890,2041784073,2041784060
1894,6,0.0807203,"2018-08-23 13:22:27",1,72830892,2041781315,2041784060
1895,0.7,0.0806604,"2018-08-23 13:22:27",0,72830893,2041784134,2041784060
1896,8,0.0806604,"2018-08-23 13:22:27",1,72830894,2041769130,2041784060
1897,0.29407077,0.08065974,"2018-08-23 13:22:27",1,72830895,2041745197,2041784060
1898,4.345,0.08059791,"2018-08-23 13:22:27",0,72830896,2041784151,2041784060
1899,3.38490989,0.08059791,"2018-08-23 13:22:27",0,72830897,2041784154,2041784060
1900,0.28,0.08048793,"2018-08-23 13:37:53",1,72831575,2041823070,2041824141
1901,0.29967761,0.0801734,"2018-08-23 13:42:50",1,72831729,2035077328,2041835871
1902,0.66057334,0.08012251,"2018-08-23 13:42:51",1,72831730,2041835829,2041835871
1903,0.04451175,0.0804244,"2018-08-23 13:43:29",0,72831771,2041837566,2041837545
1904,0.0803,0.08103108,"2018-08-23 14:16:48",0,72833863,2041947956,2041938858
1905,0.073007,0.08104108,"2018-08-23 14:16:48",0,72833864,2041947956,2041512442
1906,0.1,0.08077875,"2018-08-23 15:05:29",1,72835658,2042087821,2042088035
1907,0.1,0.08077842,"2018-08-23 15:05:29",1,72835659,2042085622,2042088035
1908,1.316,0.08111133,"2018-08-23 16:24:45",0,72838425,2042300305,2042300192
1909,0.168,0.08111131,"2018-08-23 16:24:46",0,72838428,2042300373,2042300351
1910,1.197,0.08111131,"2018-08-23 16:24:46",0,72838429,2042300379,2042300351
1911,0.01438626,0.08134435,"2018-08-23 16:30:54",0,72838828,2042320846,2040943774
1912,0.37879884,0.08183763,"2018-08-23 16:30:57",1,72838839,2042320865,2042320983
1913,0.65977636,0.08183773,"2018-08-23 16:32:04",0,72838995,2042325698,2040092289
1914,0.01873364,0.08183773,"2018-08-23 16:32:12",0,72839014,2042326307,2040092289
1915,0.1357,0.08198858,"2018-08-23 16:33:28",0,72839132,2042330473,2040092301
1916,0.02,0.082,"2018-08-23 16:33:29",0,72839133,2042330516,2038587228
1917,0.13339822,0.0817831,"2018-08-23 16:51:57",0,72839922,2042386125,2042386062
1918,1,0.08112102,"2018-08-23 16:55:29",1,72840160,2042396950,2042396981
1919,0.3486014,0.08062872,"2018-08-23 19:13:42",1,72843729,2042769488,2042773606
1920,0.19836993,0.08064932,"2018-08-23 19:33:04",0,72844664,2042832742,2042832022
1921,1,0.08061,"2018-08-23 19:33:36",1,72844819,2042835186,2042836354
1922,0.00163007,0.08064932,"2018-08-23 19:48:41",0,72845443,2042894544,2042832022
1923,0.11210312,0.08099,"2018-08-23 19:53:42",1,72845592,2042910793,2042911074
1924,0.11132766,0.08072997,"2018-08-23 20:55:23",0,72847007,2043062307,2043062288
1925,1.99693083,0.08111638,"2018-08-23 21:02:05",0,72847189,2043081454,2043081404
1926,1.18336656,0.08111637,"2018-08-23 21:02:08",0,72847216,2043081661,2043081631
1927,0.02207728,0.08111637,"2018-08-23 21:02:08",0,72847220,2043081692,2043081631
1928,1.46374973,0.08118614,"2018-08-23 21:02:08",0,72847225,2043081751,2043081699
1929,0.46995785,0.0812659,"2018-08-23 21:02:09",1,72847233,2043081807,2043081828
1930,4.27086256,0.08132381,"2018-08-23 21:02:10",1,72847235,2043081751,2043081860
1931,6.228,0.0812659,"2018-08-23 21:02:11",1,72847237,2043081807,2043081958
1932,0.62,0.08119,"2018-08-23 21:02:13",1,72847238,2043082064,2043082163
1933,0.61728395,0.08163846,"2018-08-23 21:02:42",0,72847299,2043084247,2043084029
1934,0.38000497,0.08159,"2018-08-23 21:02:54",1,72847328,2043084985,2043085042
1935,1.631,0.0815638,"2018-08-23 21:02:56",0,72847334,2043085203,2043085042
1936,0.23677785,0.08199219,"2018-08-23 21:03:27",0,72847398,2043087437,2043086776
1937,2,0.08226825,"2018-08-23 21:04:17",0,72847431,2043090249,2043089953
1938,2,0.08226825,"2018-08-23 21:04:21",1,72847445,2043090415,2043090421
1939,2,0.08226824,"2018-08-23 21:04:24",0,72847448,2043090574,2043090421
1940,0.02607059,0.08199229,"2018-08-23 21:10:10",1,72847853,2043092623,2043111407
1941,0.41847443,0.08199229,"2018-08-23 21:10:13",1,72847858,2043092623,2043111538
1942,1,0.08199229,"2018-08-23 21:10:14",1,72847859,2043092623,2043111634
1943,0.55545498,0.08199229,"2018-08-23 21:10:14",1,72847860,2043092623,2043111649
1944,0.81954502,0.08199229,"2018-08-23 21:10:15",1,72847861,2043092699,2043111649
1945,0.05787671,0.08199229,"2018-08-23 21:10:15",1,72847862,2043092699,2043111672
1946,0.42287638,0.08141765,"2018-08-23 21:16:10",1,72848007,2043130007,2043130010
1947,2,0.08123795,"2018-08-23 22:02:43",1,72849146,2043201781,2043260877
1948,2,0.0812379,"2018-08-23 22:02:45",0,72849147,2043260952,2043260877
1949,2,0.081313,"2018-08-23 22:06:29",0,72849334,2043272420,2043267296
1950,0.56545772,0.08134189,"2018-08-23 22:07:15",1,72849582,2043275433,2043275609
1951,1.34877347,0.08134192,"2018-08-23 22:07:32",1,72849798,2043277501,2043277665
1952,0.08576881,0.0813419,"2018-08-23 22:07:33",1,72849804,2043277448,2043277688
1953,1.84690371,0.08120889,"2018-08-23 22:09:59",1,72850389,2043289662,2043290050
1954,0.3789,0.08115694,"2018-08-23 22:25:28",1,72850962,2043081739,2043338419
1955,0.749,0.08115694,"2018-08-23 22:25:28",1,72850963,2043081739,2043338422
1956,0.00083547,0.08115694,"2018-08-23 22:26:09",1,72851008,2043081739,2043341533
1957,0.02916453,0.08111638,"2018-08-23 22:26:09",1,72851009,2043081692,2043341533
1958,0.1909669,0.08111638,"2018-08-23 22:26:24",1,72851028,2043081692,2043342518
1959,1.3,0.08119169,"2018-08-23 22:30:35",1,72851334,2043358272,2043358281
1960,1.30006098,0.08144277,"2018-08-23 22:30:35",0,72851335,2043358304,2043358237
1961,0.13578649,0.081456,"2018-08-23 22:31:01",0,72851353,2043360250,2043329185
1962,1,0.08151241,"2018-08-24 00:56:06",0,72854665,2043704651,2043686714
1963,0.89567718,0.08151241,"2018-08-24 00:56:16",0,72854668,2043704942,2043686714
1964,0.10432282,0.0815125,"2018-08-24 00:56:16",0,72854669,2043704942,2043699500
1965,0.42445255,0.08104621,"2018-08-24 02:10:54",1,72856127,2043888636,2043888967
1966,0.291,0.08111023,"2018-08-24 03:00:46",1,72857170,2044026338,2044027802
1967,1,0.08104621,"2018-08-24 04:16:22",1,72858499,2043889079,2044213299
1968,2.79500637,0.08105862,"2018-08-24 04:33:25",1,72858780,2044245711,2044245748
1969,2,0.08105847,"2018-08-24 04:33:28",1,72858782,2044245512,2044245914
1970,1.3030298,0.08105847,"2018-08-24 04:33:29",1,72858783,2044245803,2044245932
1971,2,0.08105847,"2018-08-24 04:33:30",1,72858784,2044245992,2044245994
1972,2,0.08105847,"2018-08-24 04:33:40",1,72858786,2044246441,2044246464
1973,3.21945892,0.08151063,"2018-08-24 06:01:09",0,72860964,2044465486,2044465464
1974,3.79695326,0.08151068,"2018-08-24 06:01:09",0,72860965,2044465486,2044465427
1975,8.64,0.08151074,"2018-08-24 06:01:09",0,72860966,2044465486,2044465184
1976,6,0.08151075,"2018-08-24 06:01:09",0,72860967,2044465486,2044465257
1977,1.30302236,0.0815148,"2018-08-24 06:01:09",1,72860968,2044465486,2044465500
1978,8.64,0.0815148,"2018-08-24 06:01:10",1,72860969,2044465486,2044465548
1979,68.40056546,0.0815148,"2018-08-24 06:01:10",1,72860970,2044465486,2044465562
1980,8.64,0.08126074,"2018-08-24 08:37:43",0,72865929,2044931428,2044931409
1981,28.278179,0.08126074,"2018-08-24 08:37:44",1,72865930,2044931428,2044931467
1982,3.21945892,0.08099822,"2018-08-24 08:39:43",1,72865976,2044931565,2044936889
1983,0.2,0.0809034,"2018-08-24 08:52:45",1,72866454,2044969417,2044969427
1984,1,0.08125,"2018-08-24 09:40:49",0,72868062,2045091706,2045091609
1985,0.75389359,0.08187,"2018-08-24 11:19:34",0,72871361,2045331425,2045331361
1986,0.24,0.08197,"2018-08-24 11:19:38",0,72871366,2045331596,2045331581
1987,2,0.08185771,"2018-08-24 11:33:24",1,72872009,2045362233,2045372795
1988,9.273,0.0815736,"2018-08-24 11:33:33",1,72872018,2045372676,2045373337
1989,1.29944818,0.0815736,"2018-08-24 11:33:33",1,72872019,2045373277,2045373337
1990,0.0220194,0.08163971,"2018-08-24 11:40:39",0,72872173,2045394635,2045394621
1991,0.81004112,0.08117,"2018-08-24 12:17:59",1,72873375,2045502485,2045504050
1992,0.18985247,0.08104,"2018-08-24 12:18:01",0,72873377,2045504105,2045504050
1993,2,0.08102168,"2018-08-24 12:18:01",1,72873378,2045503990,2045504050
1994,18,0.08102167,"2018-08-24 12:18:01",1,72873379,2045503551,2045504050
1995,8.64,0.0809806,"2018-08-24 12:18:01",0,72873380,2045504173,2045504050
1996,13,0.0809806,"2018-08-24 12:18:01",1,72873382,2045499122,2045504050
1997,9.351,0.0809541,"2018-08-24 12:18:01",0,72873383,2045504056,2045504050
1998,5.078,0.08090941,"2018-08-24 12:18:01",0,72873384,2045504197,2045504050
1999,10.079,0.08090941,"2018-08-24 12:18:02",1,72873385,2045503581,2045504050
2000,5.57,0.0809094,"2018-08-24 12:18:02",0,72873387,2045504208,2045504050
2001,14,0.0809094,"2018-08-24 12:18:02",1,72873388,2045487490,2045504050
2002,19.27154217,0.08080718,"2018-08-24 12:18:02",1,72873389,2045504024,2045504050
2003,0.13043861,0.081181,"2018-08-24 12:22:17",1,72873556,2045517151,2045517419
2004,1.11956139,0.08091955,"2018-08-24 12:22:19",1,72873557,2045513298,2045517419
2005,0.88351301,0.08116,"2018-08-24 13:06:52",1,72875703,2045585404,2045641524
2006,0.21150485,0.0810578,"2018-08-24 13:06:52",1,72875704,2045638106,2045641524
2007,0.1,0.08093548,"2018-08-24 13:30:14",1,72876734,2045708851,2045708918
2008,0.06,0.08139882,"2018-08-24 14:08:50",1,72878244,2045802948,2045804867
2009,0.86138987,0.0808,"2018-08-24 14:33:55",0,72879084,2045857802,2045857727
2010,0.13861013,0.08088953,"2018-08-24 14:33:55",0,72879085,2045857802,2045857585
2011,0.99987686,0.08047,"2018-08-24 14:34:04",1,72879091,2045858013,2045858213
2012,1,0.08047,"2018-08-24 14:34:05",0,72879092,2045858262,2045858213
2013,5.248,0.08037611,"2018-08-24 14:34:06",1,72879093,2045858153,2045858213
2014,1.232,0.0803761,"2018-08-24 14:34:06",0,72879094,2045858305,2045858213
2015,1.073,0.0803761,"2018-08-24 14:34:06",0,72879095,2045858306,2045858213
2016,2.60190643,0.0803761,"2018-08-24 14:34:06",1,72879096,2045858104,2045858213
2017,0.46331923,0.08073999,"2018-08-24 14:35:11",0,72879125,2045861733,2045861719
2018,0.21629358,0.08070999,"2018-08-24 14:36:36",1,72879200,2045863089,2045866644
2019,0.20650193,0.08061,"2018-08-24 14:37:49",0,72879273,2045870824,2045870014
2020,0.24776761,0.080519,"2018-08-24 14:41:33",1,72879929,2045881190,2045886287
2021,0.97975531,0.08045,"2018-08-24 14:57:46",1,72881123,2045945106,2045945148
2022,0.54959472,0.08040994,"2018-08-24 14:57:46",1,72881124,2045942588,2045945148
2023,0.01964997,0.08040994,"2018-08-24 14:57:46",0,72881125,2045945205,2045945148
2024,1,0.08059144,"2018-08-24 14:58:23",0,72881146,2045947226,2045947203
2025,0.30620258,0.08039807,"2018-08-24 14:59:22",0,72881214,2045951408,2045951372
2026,0.69379742,0.08039808,"2018-08-24 14:59:22",0,72881215,2045951408,2045951281
2027,1.30634988,0.08023013,"2018-08-24 15:02:37",1,72881364,2045961818,2045961880
2028,1.69365012,0.08023012,"2018-08-24 15:02:37",1,72881365,2045961845,2045961880
2029,0.0220194,0.08023131,"2018-08-24 15:07:22",1,72881574,2045976821,2045978739
2030,1,0.08057697,"2018-08-24 15:32:45",0,72882426,2046048920,2046048839
2031,0.2,0.08031501,"2018-08-24 15:39:56",1,72882681,2046014899,2046073637
2032,0.99609926,0.08030525,"2018-08-24 17:05:27",1,72887132,2046329917,2046330913
2033,0.83,0.08030497,"2018-08-24 17:05:46",1,72887271,2046074290,2046332995
2034,0.17,0.08030497,"2018-08-24 17:06:15",1,72887458,2046074290,2046336126
2035,2.65480555,0.08015982,"2018-08-24 17:06:15",1,72887459,2046335988,2046336126
2036,0.0499,0.08028208,"2018-08-24 17:59:41",1,72890113,2046504014,2046521362
2037,1,0.08053088,"2018-08-24 19:04:05",1,72893821,2046718578,2046722262
2038,0.013,0.08006,"2018-08-24 19:53:29",1,72895414,2035070235,2046877656
2039,0.558,0.08005,"2018-08-24 19:53:29",1,72895416,1999604059,2046877656
2040,0.26272139,0.08005,"2018-08-24 19:53:31",1,72895417,1999604059,2046877830
2041,0.8,0.08005,"2018-08-24 19:53:32",1,72895418,1999604190,2046877830
2042,0.54927861,0.08004,"2018-08-24 19:53:32",1,72895419,1999604001,2046877830
2043,1.062,0.08004,"2018-08-24 19:53:37",1,72895427,1999604001,2046878142
2044,0.00067955,0.08004,"2018-08-24 19:53:57",1,72895432,1999604001,2046879044
2045,0.4099,0.08002363,"2018-08-24 19:53:57",1,72895433,1999603918,2046879044
2046,0.2624,0.08002363,"2018-08-24 19:53:58",1,72895434,1999603990,2046879044
2047,0.55,0.08,"2018-08-24 19:53:58",1,72895435,1999603621,2046879044
2048,0.55,0.08,"2018-08-24 19:53:58",1,72895437,1999603670,2046879044
2049,0.7,0.08,"2018-08-24 19:53:58",1,72895439,1999603737,2046879044
2050,1,0.08,"2018-08-24 19:53:58",1,72895440,1999603813,2046879044
2051,0.55,0.08,"2018-08-24 19:53:58",1,72895441,1999603882,2046879044
2052,0.55,0.08,"2018-08-24 19:53:58",1,72895443,1999604189,2046879044
2053,0.55,0.08,"2018-08-24 19:53:58",1,72895444,1999604219,2046879044
2054,0.625,0.08,"2018-08-24 19:53:58",1,72895445,1999604318,2046879044
2055,0.55,0.08,"2018-08-24 19:53:58",1,72895446,1999604548,2046879044
2056,1.99902045,0.08,"2018-08-24 19:53:58",1,72895447,2041163454,2046879044
2057,1.30384951,0.0802365,"2018-08-24 20:01:18",0,72895701,2046898162,2046898120
2058,1.69615049,0.08023651,"2018-08-24 20:01:18",0,72895702,2046898162,2046898088
2059,0.15068586,0.08000004,"2018-08-24 20:27:12",1,72896470,2046963621,2046968176
2060,0.11187744,0.08026669,"2018-08-24 21:21:54",0,72897759,2047104211,2047103485
2061,0.00097955,0.08,"2018-08-24 22:27:06",1,72901024,2041163454,2047326768
2062,0.98576135,0.08025509,"2018-08-24 22:27:07",0,72901025,2047326853,2047326797
2063,0.40036777,0.07991852,"2018-08-24 22:44:39",1,72901394,1998551743,2047386991
2064,0.01596635,0.07991852,"2018-08-24 23:09:02",1,72902061,1998551743,2047478821
2065,0.25483835,0.0798792,"2018-08-24 23:09:02",1,72902063,2035187047,2047478821
2066,0.188,0.0797,"2018-08-24 23:17:34",1,72902242,2001114944,2047510668
2067,0.01279671,0.07970798,"2018-08-25 00:07:26",0,72903563,2047682981,2047682613
2068,0.48720329,0.07970798,"2018-08-25 00:07:26",1,72903564,2047682981,2047682986
2069,0.5,0.07970797,"2018-08-25 00:07:26",1,72903565,2047682910,2047682986
2070,0.99070533,0.07970796,"2018-08-25 00:07:28",0,72903567,2047683116,2047682986
2071,0.99074827,0.07970796,"2018-08-25 00:07:29",0,72903569,2047683166,2047682986
2072,0.99074827,0.07970796,"2018-08-25 00:07:30",0,72903571,2047683247,2047682986
2073,0.99070533,0.07970796,"2018-08-25 00:07:32",0,72903572,2047683369,2047682986
2074,0.69119205,0.07970796,"2018-08-25 00:07:33",0,72903573,2047683441,2047682986
2075,0.22582434,0.0797,"2018-08-25 00:16:03",1,72903918,2001114944,2047710360
2076,0.10036637,0.0797,"2018-08-25 00:36:26",1,72904423,2001114944,2047776625
2077,0.01279735,0.07970399,"2018-08-25 01:48:50",0,72906595,2047998430,2047730074
2078,0.01279479,0.07971993,"2018-08-25 01:48:50",0,72906596,2047998430,2047714928
2079,0.01279032,0.07974782,"2018-08-25 01:48:51",0,72906597,2047998430,2047698924
2080,0.01278904,0.07975579,"2018-08-25 01:48:51",0,72906598,2047998430,2047714954
2081,0.01278259,0.07979604,"2018-08-25 01:48:51",0,72906599,2047998430,2047680660
2082,0.01278259,0.07979604,"2018-08-25 01:48:51",0,72906601,2047998430,2047714988
2083,0.01278259,0.07979604,"2018-08-25 01:48:51",0,72906602,2047998430,2047755149
2084,0.01277484,0.07984447,"2018-08-25 01:48:51",0,72906603,2047998430,2047702106
2085,0.01277225,0.07986061,"2018-08-25 01:48:51",0,72906604,2047998430,2047698963
2086,0.0127671,0.07989288,"2018-08-25 01:48:51",0,72906605,2047998430,2047680675
2087,0.0127671,0.07989288,"2018-08-25 01:48:51",0,72906606,2047998430,2047689734
2088,0.01276194,0.07992515,"2018-08-25 01:48:51",0,72906607,2047998430,2047748301
2089,0.01276194,0.07992515,"2018-08-25 01:48:51",0,72906608,2047998430,2047755218
2090,1.221,0.07998658,"2018-08-25 01:48:57",0,72906615,2047998910,2047983000
2091,0.48580929,0.0797,"2018-08-25 02:21:54",1,72907459,2001114944,2048097896
2092,0.97953181,0.0797,"2018-08-25 02:21:55",0,72907465,2048098014,2048097896
2093,6,0.07957402,"2018-08-25 02:21:56",1,72907467,2048083011,2048097896
2094,2,0.07957368,"2018-08-25 02:21:56",1,72907470,2048081247,2048097896
2095,10.524,0.07950861,"2018-08-25 02:21:56",1,72907471,2048096688,2048097896
2096,0.0106589,0.0795086,"2018-08-25 02:21:56",1,72907472,2048071076,2048097896
2097,0.148,0.07998687,"2018-08-25 02:29:21",0,72908000,2048126699,2048116338
2098,1.846,0.0799897,"2018-08-25 02:29:39",0,72908007,2048127784,2048127731
2099,8,0.0797302,"2018-08-25 03:34:29",0,72909307,2048336638,2048328400
2100,3.15,0.0797302,"2018-08-25 03:34:36",1,72909308,2048336638,2048336982
2101,3.423,0.0797302,"2018-08-25 03:34:36",1,72909309,2048336638,2048336983
2102,1.258,0.0797302,"2018-08-25 03:34:36",1,72909310,2048336638,2048336984
2103,1.027,0.0797302,"2018-08-25 03:34:37",1,72909311,2048336638,2048336990
2104,3.387,0.0797302,"2018-08-25 03:34:37",1,72909312,2048336638,2048336993
2105,0.146,0.0797302,"2018-08-25 03:34:37",1,72909313,2048336638,2048337006
2106,1.873,0.0797302,"2018-08-25 03:34:37",1,72909314,2048336638,2048337009
2107,3.288,0.0797302,"2018-08-25 03:34:37",1,72909315,2048336638,2048337056
2108,16,0.0797302,"2018-08-25 03:36:08",1,72909340,2048336638,2048341183
2109,0.41,0.07943636,"2018-08-25 03:47:58",1,72909720,2048360633,2048381432
2110,1.31104585,0.07931805,"2018-08-25 03:53:12",1,72909847,2048395651,2048397141
2111,0.01282501,0.07953209,"2018-08-25 04:43:17",0,72911423,2048562805,2048383261
